Filename,ID,mge_params,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_input_reads,cleaning_kept_reads,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_ambig_bases,cleaning_cov_percent,cleaning_cov_avg,cleaning_cov_max,cleaning_cov_min
BSNTN2212-24_r_1_s_100_BSNTN2212-24,BSNTN2212-24,r_1_s_100,6798774,10,7,1569,0.0,4.0,0.6309751434034416,0.0,10,10,0,0,0,0,28.3,2.23,4.0,2.0
BSNTN2239-24_r_1.3_s_50_BSNTN2239-24,BSNTN2239-24,r_1.3_s_50,843,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2220-24_r_1.5_s_50_BSNTN2220-24,BSNTN2220-24,r_1.5_s_50,15418095,206,1708,1569,0.0,32.0,6.5659655831739965,4.0,206,179,0,14,13,0,72.85,9.01,32.0,1.0
BSNTN2266-24_r_1_s_50_BSNTN2266-24,BSNTN2266-24,r_1_s_50,239,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2245-24_r_1_s_100_BSNTN2245-24,BSNTN2245-24,r_1_s_100,14549836,2431,13,1539,0.0,556.0,129.3918128654971,80.0,2431,2371,0,15,45,0,98.83,130.92,556.0,4.0
BSNTN2243-24_r_1.5_s_50_BSNTN2243-24,BSNTN2243-24,r_1.5_s_50,8986785,474,339,1533,0.0,74.0,19.937377690802347,20.0,474,444,4,16,10,0,99.02,20.13,74.0,1.0
BSNTN2258-24_r_1_s_100_BSNTN2258-24,BSNTN2258-24,r_1_s_100,6130811,156,8,1569,0.0,30.0,9.701720841300192,8.0,156,146,0,8,2,0,82.22,11.8,30.0,1.0
BSNTN2255-24_r_1_s_100_BSNTN2255-24,BSNTN2255-24,r_1_s_100,644,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2222-24_r_1_s_100_BSNTN2222-24,BSNTN2222-24,r_1_s_100,9754035,72,0,1569,0.0,20.0,4.135755258126195,4.0,72,64,8,0,0,0,70.75,5.85,20.0,2.0
BSNTN2261-24_r_1.5_s_50_BSNTN2261-24,BSNTN2261-24,r_1.5_s_50,30680978,199,1292,1569,0.0,29.0,6.189292543021033,4.0,199,178,14,2,5,0,66.73,9.28,29.0,1.0
BSNTN2235-24_r_1.5_s_100_BSNTN2235-24,BSNTN2235-24,r_1.5_s_100,10827474,8,33,1569,0.0,6.0,0.32122370936902483,0.0,8,8,0,0,0,0,9.37,3.43,6.0,2.0
BSNTN2202-24_r_1.3_s_50_BSNTN2202-24,BSNTN2202-24,r_1.3_s_50,17022065,625,1666,1569,0.0,98.0,27.506692160611856,19.0,625,595,0,20,10,0,88.34,31.14,98.0,1.0
BSNTN2221-24_r_1.5_s_100_BSNTN2221-24,BSNTN2221-24,r_1.5_s_100,14859273,8,14,1710,0.0,6.0,0.29473684210526313,0.0,8,8,0,0,0,0,8.77,3.36,6.0,2.0
BSNTN2203-24_r_1.5_s_100_BSNTN2203-24,BSNTN2203-24,r_1.5_s_100,5242911,6,6,1539,0.0,2.0,0.3001949317738791,0.0,6,6,0,0,0,0,15.01,2.0,2.0,2.0
BSNTN2234-24_r_1.3_s_50_BSNTN2234-24,BSNTN2234-24,r_1.3_s_50,13179321,749,1326,1533,2.0,78.0,28.628180039138943,26.0,749,732,0,7,10,0,100.0,28.63,78.0,2.0
BSNTN2267-24_r_1_s_50_BSNTN2267-24,BSNTN2267-24,r_1_s_50,643,0,2,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2273-24_r_1.3_s_100_BSNTN2273-24,BSNTN2273-24,r_1.3_s_100,20057350,52,4,1569,0.0,10.0,2.803059273422562,2.0,52,51,0,0,1,0,58.32,4.81,10.0,2.0
BSNTN2219-24_r_1.3_s_50_BSNTN2219-24,BSNTN2219-24,r_1.3_s_50,785,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2211-24_r_1.5_s_50_BSNTN2211-24,BSNTN2211-24,r_1.5_s_50,567,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2255-24_r_1.3_s_50_BSNTN2255-24,BSNTN2255-24,r_1.3_s_50,644,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2195-24_r_1.3_s_100_BSNTN2195-24,BSNTN2195-24,r_1.3_s_100,586,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2211-24_r_1.3_s_100_BSNTN2211-24,BSNTN2211-24,r_1.3_s_100,567,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2228-24_r_1_s_100_BSNTN2228-24,BSNTN2228-24,r_1_s_100,483,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2257-24_r_1.3_s_50_BSNTN2257-24,BSNTN2257-24,r_1.3_s_50,14619359,2979,1337,1536,16.0,391.0,149.791015625,148.5,2979,2868,0,39,72,0,100.0,149.79,391.0,16.0
BSNTN2262-24_r_1.5_s_100_BSNTN2262-24,BSNTN2262-24,r_1.5_s_100,772,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2280-24_r_1_s_100_BSNTN2280-24,BSNTN2280-24,r_1_s_100,16218608,448,6,1569,0.0,57.0,29.739961759082217,31.0,448,441,0,2,5,0,91.78,32.4,57.0,2.0
BSNTN2187-24_r_1.3_s_50_BSNTN2187-24,BSNTN2187-24,r_1.3_s_50,367,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2238-24_r_1.3_s_50_BSNTN2238-24,BSNTN2238-24,r_1.3_s_50,671,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2213-24_r_1_s_50_BSNTN2213-24,BSNTN2213-24,r_1_s_50,281,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2213-24_r_1.3_s_100_BSNTN2213-24,BSNTN2213-24,r_1.3_s_100,281,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2201-24_r_1.3_s_100_BSNTN2201-24,BSNTN2201-24,r_1.3_s_100,7409346,22,21,1569,0.0,14.0,1.225621414913958,0.0,22,20,2,0,0,0,29.64,4.14,14.0,2.0
BSNTN2186-24_r_1_s_100_BSNTN2186-24,BSNTN2186-24,r_1_s_100,16654711,206,2,1569,0.0,29.0,12.674952198852772,14.0,206,204,0,2,0,0,87.38,14.51,29.0,2.0
BSNTN2239-24_r_1.3_s_100_BSNTN2239-24,BSNTN2239-24,r_1.3_s_100,843,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2277-24_r_1.5_s_50_BSNTN2277-24,BSNTN2277-24,r_1.5_s_50,11691471,1350,594,1533,0.0,118.0,56.403131115459885,60.0,1350,1291,4,49,6,0,98.63,57.19,118.0,2.0
BSNTN2263-24_r_1_s_100_BSNTN2263-24,BSNTN2263-24,r_1_s_100,413,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2268-24_r_1.3_s_50_BSNTN2268-24,BSNTN2268-24,r_1.3_s_50,14086061,505,610,1533,0.0,58.0,17.931506849315067,17.0,505,479,0,20,6,0,95.69,18.74,58.0,2.0
BSNTN2253-24_r_1.5_s_50_BSNTN2253-24,BSNTN2253-24,r_1.5_s_50,477,2,0,1539,0.0,2.0,0.06627680311890838,0.0,2,2,0,0,0,0,3.31,2.0,2.0,2.0
BSNTN2217-24_r_1_s_100_BSNTN2217-24,BSNTN2217-24,r_1_s_100,677,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2188-24_r_1.5_s_100_BSNTN2188-24,BSNTN2188-24,r_1.5_s_100,3829242,4,6,1569,0.0,4.0,0.1682600382409178,0.0,4,4,0,0,0,0,4.21,4.0,4.0,4.0
BSNTN2230-24_r_1_s_100_BSNTN2230-24,BSNTN2230-24,r_1_s_100,264,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2276-24_r_1.3_s_100_BSNTN2276-24,BSNTN2276-24,r_1.3_s_100,565,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2239-24_r_1.5_s_100_BSNTN2239-24,BSNTN2239-24,r_1.5_s_100,843,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2250-24_r_1.5_s_50_BSNTN2250-24,BSNTN2250-24,r_1.5_s_50,625,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2218-24_r_1.5_s_50_BSNTN2218-24,BSNTN2218-24,r_1.5_s_50,12318774,104,241,1533,0.0,16.0,3.6418786692759295,4.0,104,104,0,0,0,0,72.41,5.03,16.0,2.0
BSNTN2187-24_r_1_s_100_BSNTN2187-24,BSNTN2187-24,r_1_s_100,367,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2188-24_r_1.5_s_50_BSNTN2188-24,BSNTN2188-24,r_1.5_s_50,3829242,18,35,1569,0.0,6.0,0.4780114722753346,0.0,18,12,6,0,0,0,16.63,2.87,6.0,2.0
BSNTN2245-24_r_1.3_s_50_BSNTN2245-24,BSNTN2245-24,r_1.3_s_50,14549836,4013,1059,1539,0.0,757.0,175.26900584795322,126.0,4013,3905,0,41,67,0,95.13,184.25,757.0,2.0
BSNTN2271-24_r_1_s_50_BSNTN2271-24,BSNTN2271-24,r_1_s_50,5280865,21,21,1569,0.0,9.0,0.8680688336520076,0.0,21,16,2,2,1,0,20.08,4.32,9.0,1.0
BSNTN2248-24_r_1_s_100_BSNTN2248-24,BSNTN2248-24,r_1_s_100,448,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2200-24_r_1.5_s_100_BSNTN2200-24,BSNTN2200-24,r_1.5_s_100,18417641,109,89,1569,0.0,28.0,6.1586998087954115,3.0,109,109,0,0,0,0,70.17,8.78,28.0,1.0
BSNTN2274-24_r_1.5_s_100_BSNTN2274-24,BSNTN2274-24,r_1.5_s_100,7943938,428,53,1533,0.0,96.0,24.01174168297456,19.0,428,425,0,0,3,0,94.52,25.4,96.0,2.0
BSNTN2246-24_r_1.5_s_50_BSNTN2246-24,BSNTN2246-24,r_1.5_s_50,6334596,35,120,1569,0.0,6.0,1.066921606118547,0.0,35,31,0,4,0,0,38.43,2.78,6.0,1.0
BSNTN2265-24_r_1_s_100_BSNTN2265-24,BSNTN2265-24,r_1_s_100,11860348,1291,20,1533,8.0,153.0,75.23287671232876,71.0,1291,1210,0,68,13,0,100.0,75.23,153.0,8.0
BSNTN2252-24_r_1_s_50_BSNTN2252-24,BSNTN2252-24,r_1_s_50,6046414,61,33,1533,0.0,14.0,2.9021526418786694,2.0,61,48,2,7,4,0,65.95,4.4,14.0,2.0
BSNTN2196-24_r_1.3_s_100_BSNTN2196-24,BSNTN2196-24,r_1.3_s_100,625,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2233-24_r_1_s_50_BSNTN2233-24,BSNTN2233-24,r_1_s_50,14659808,353,209,1710,0.0,52.0,10.803508771929824,8.0,353,295,0,38,20,0,77.37,13.96,52.0,1.0
BSNTN2270-24_r_1.5_s_100_BSNTN2270-24,BSNTN2270-24,r_1.5_s_100,14495898,16,4,1569,0.0,6.0,0.8604206500956023,0.0,16,16,0,0,0,0,27.34,3.15,6.0,2.0
BSNTN2209-24_r_1_s_100_BSNTN2209-24,BSNTN2209-24,r_1_s_100,17611801,9,0,1710,0.0,3.0,0.5280701754385965,0.0,9,9,0,0,0,0,28.07,1.88,3.0,1.0
BSNTN2267-24_r_1_s_100_BSNTN2267-24,BSNTN2267-24,r_1_s_100,643,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2236-24_r_1_s_100_BSNTN2236-24,BSNTN2236-24,r_1_s_100,329,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2222-24_r_1_s_50_BSNTN2222-24,BSNTN2222-24,r_1_s_50,9754035,246,257,1569,0.0,31.0,9.208413001912046,8.0,246,203,8,27,8,0,90.25,10.2,31.0,2.0
BSNTN2229-24_r_1_s_50_BSNTN2229-24,BSNTN2229-24,r_1_s_50,668,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2234-24_r_1.5_s_50_BSNTN2234-24,BSNTN2234-24,r_1.5_s_50,13179321,694,1381,1533,2.0,77.0,26.704500978473583,23.0,694,682,0,4,8,0,100.0,26.7,77.0,2.0
BSNTN2257-24_r_1.5_s_100_BSNTN2257-24,BSNTN2257-24,r_1.5_s_100,14619359,1825,580,1536,0.0,293.0,100.279296875,81.5,1825,1789,0,3,33,0,99.8,100.48,293.0,2.0
BSNTN2206-24_r_1_s_100_BSNTN2206-24,BSNTN2206-24,r_1_s_100,17459886,65,0,1533,0.0,15.0,3.4951076320939336,2.0,65,58,6,0,1,0,59.49,5.88,15.0,2.0
BSNTN2187-24_r_1_s_50_BSNTN2187-24,BSNTN2187-24,r_1_s_50,367,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2233-24_r_1.5_s_50_BSNTN2233-24,BSNTN2233-24,r_1.5_s_50,14659808,119,443,1710,0.0,20.0,3.2087719298245614,0.0,119,106,0,10,3,0,44.91,7.14,20.0,2.0
BSNTN2261-24_r_1.3_s_100_BSNTN2261-24,BSNTN2261-24,r_1.3_s_100,30680978,72,6,1569,0.0,16.0,3.8049713193116634,2.0,72,66,4,2,0,0,63.86,5.96,16.0,2.0
BSNTN2251-24_r_1.5_s_100_BSNTN2251-24,BSNTN2251-24,r_1.5_s_100,6481171,78,7,1536,0.0,12.0,4.44921875,4.0,78,75,2,0,1,0,88.28,5.04,12.0,1.0
BSNTN2191-24_r_1_s_100_BSNTN2191-24,BSNTN2191-24,r_1_s_100,7407247,599,13,1533,9.0,76.0,36.12524461839531,35.0,599,582,0,14,3,0,100.0,36.13,76.0,9.0
BSNTN2224-24_r_1.5_s_50_BSNTN2224-24,BSNTN2224-24,r_1.5_s_50,447,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2242-24_r_1_s_50_BSNTN2242-24,BSNTN2242-24,r_1_s_50,427,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2251-24_r_1.3_s_50_BSNTN2251-24,BSNTN2251-24,r_1.3_s_50,6481171,452,81,1536,2.0,38.0,14.388671875,12.0,452,420,2,26,4,0,100.0,14.39,38.0,2.0
BSNTN2189-24_r_1.5_s_50_BSNTN2189-24,BSNTN2189-24,r_1.5_s_50,3091883,8,12,1569,0.0,4.0,0.16061185468451242,0.0,8,2,6,0,0,0,6.5,2.47,4.0,2.0
BSNTN2232-24_r_1.5_s_50_BSNTN2232-24,BSNTN2232-24,r_1.5_s_50,12868832,145,706,1569,0.0,24.0,3.820267686424474,2.0,145,128,0,7,10,0,62.14,6.15,24.0,1.0
BSNTN2260-24_r_1.3_s_50_BSNTN2260-24,BSNTN2260-24,r_1.3_s_50,8117731,24,83,1569,0.0,6.0,0.7323135755258127,0.0,24,20,3,0,1,0,25.43,2.88,6.0,1.0
BSNTN2249-24_r_1_s_50_BSNTN2249-24,BSNTN2249-24,r_1_s_50,13942875,297,578,1569,0.0,72.0,10.833652007648183,8.0,297,247,0,40,10,0,92.54,11.71,72.0,1.0
BSNTN2212-24_r_1.5_s_100_BSNTN2212-24,BSNTN2212-24,r_1.5_s_100,6798774,4,13,1569,0.0,4.0,0.1988527724665392,0.0,4,4,0,0,0,0,6.69,2.97,4.0,2.0
BSNTN2246-24_r_1_s_100_BSNTN2246-24,BSNTN2246-24,r_1_s_100,6334596,35,7,1569,0.0,14.0,2.1491395793499044,2.0,35,28,0,6,1,0,55.64,3.86,14.0,2.0
BSNTN2201-24_r_1.3_s_50_BSNTN2201-24,BSNTN2201-24,r_1.3_s_50,7409346,87,180,1569,0.0,16.0,3.323135755258126,2.0,87,59,6,18,4,0,56.41,5.89,16.0,1.0
BSNTN2260-24_r_1.5_s_100_BSNTN2260-24,BSNTN2260-24,r_1.5_s_100,8117731,1,7,1569,0.0,1.0,0.08795411089866156,0.0,1,0,1,0,0,0,8.8,1.0,1.0,1.0
BSNTN2274-24_r_1.5_s_50_BSNTN2274-24,BSNTN2274-24,r_1.5_s_50,7943938,1180,311,1533,0.0,145.0,45.34442270058708,40.0,1180,1166,0,10,4,0,96.87,46.81,145.0,2.0
BSNTN2267-24_r_1.3_s_50_BSNTN2267-24,BSNTN2267-24,r_1.3_s_50,643,0,2,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2232-24_r_1.3_s_50_BSNTN2232-24,BSNTN2232-24,r_1.3_s_50,12868832,235,616,1569,0.0,30.0,6.720841300191204,6.0,235,206,0,13,16,0,85.85,7.83,30.0,1.0
BSNTN2195-24_r_1_s_50_BSNTN2195-24,BSNTN2195-24,r_1_s_50,586,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2257-24_r_1.3_s_100_BSNTN2257-24,BSNTN2257-24,r_1.3_s_100,14619359,2258,147,1536,16.0,293.0,126.837890625,127.5,2258,2209,0,3,46,0,100.0,126.84,293.0,16.0
BSNTN2192-24_r_1_s_50_BSNTN2192-24,BSNTN2192-24,r_1_s_50,4250052,16,20,1533,0.0,6.0,0.5714285714285714,0.0,16,16,0,0,0,0,22.9,2.5,6.0,2.0
BSNTN2242-24_r_1.5_s_100_BSNTN2242-24,BSNTN2242-24,r_1.5_s_100,427,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2264-24_r_1.3_s_100_BSNTN2264-24,BSNTN2264-24,r_1.3_s_100,5448931,8,31,1533,0.0,2.0,0.43052837573385516,0.0,8,8,0,0,0,0,21.53,2.0,2.0,2.0
BSNTN2192-24_r_1.5_s_50_BSNTN2192-24,BSNTN2192-24,r_1.5_s_50,4250052,8,28,1533,0.0,6.0,0.34442270058708413,0.0,8,8,0,0,0,0,13.89,2.48,6.0,2.0
BSNTN2207-24_r_1_s_100_BSNTN2207-24,BSNTN2207-24,r_1_s_100,864,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2219-24_r_1_s_50_BSNTN2219-24,BSNTN2219-24,r_1_s_50,785,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2193-24_r_1.3_s_100_BSNTN2193-24,BSNTN2193-24,r_1.3_s_100,869,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2233-24_r_1.3_s_50_BSNTN2233-24,BSNTN2233-24,r_1.3_s_50,14659808,209,353,1710,0.0,29.0,5.964912280701754,4.0,209,176,0,24,9,0,62.63,9.52,29.0,1.0
BSNTN2205-24_r_1_s_100_BSNTN2205-24,BSNTN2205-24,r_1_s_100,7011030,44,8,1533,0.0,10.0,2.964774951076321,2.0,44,35,2,5,2,0,74.95,3.96,10.0,1.0
BSNTN2187-24_r_1.5_s_50_BSNTN2187-24,BSNTN2187-24,r_1.5_s_50,367,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2191-24_r_1_s_50_BSNTN2191-24,BSNTN2191-24,r_1_s_50,7407247,1349,312,1533,16.0,141.0,58.00587084148728,57.0,1349,1298,0,37,14,0,100.0,58.01,141.0,16.0
BSNTN2231-24_r_1.5_s_50_BSNTN2231-24,BSNTN2231-24,r_1.5_s_50,6377174,176,117,1533,0.0,19.0,6.569471624266145,6.0,176,170,0,4,2,0,89.82,7.31,19.0,1.0
BSNTN2203-24_r_1.5_s_50_BSNTN2203-24,BSNTN2203-24,r_1.5_s_50,5242911,56,50,1539,0.0,8.0,1.5087719298245614,0.0,56,54,0,2,0,0,45.42,3.32,8.0,2.0
BSNTN2223-24_r_1.3_s_50_BSNTN2223-24,BSNTN2223-24,r_1.3_s_50,4153619,49,168,1569,0.0,15.0,2.521988527724665,0.0,49,32,7,8,2,0,46.65,5.41,15.0,1.0
BSNTN2279-24_r_1.5_s_50_BSNTN2279-24,BSNTN2279-24,r_1.5_s_50,745,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2251-24_r_1_s_100_BSNTN2251-24,BSNTN2251-24,r_1_s_100,6481171,83,2,1536,0.0,12.0,4.74609375,4.0,83,80,2,0,1,0,89.26,5.32,12.0,1.0
BSNTN2190-24_r_1_s_50_BSNTN2190-24,BSNTN2190-24,r_1_s_50,17461681,913,996,1569,0.0,126.0,36.46462715105162,30.0,913,838,0,47,28,0,96.75,37.69,126.0,2.0
BSNTN2261-24_r_1.3_s_50_BSNTN2261-24,BSNTN2261-24,r_1.3_s_50,30680978,312,1179,1569,0.0,40.0,10.265774378585085,10.0,312,260,14,25,13,0,83.37,12.31,40.0,1.0
BSNTN2259-24_r_1.3_s_50_BSNTN2259-24,BSNTN2259-24,r_1.3_s_50,248,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2274-24_r_1_s_100_BSNTN2274-24,BSNTN2274-24,r_1_s_100,7943938,480,1,1533,6.0,96.0,26.980430528375734,23.0,480,473,0,3,4,0,100.0,26.98,96.0,6.0
BSNTN2206-24_r_1.5_s_50_BSNTN2206-24,BSNTN2206-24,r_1.5_s_50,17459886,261,1100,1533,0.0,44.0,8.688845401174168,7.0,261,240,6,5,10,0,89.24,9.74,44.0,1.0
BSNTN2253-24_r_1.5_s_100_BSNTN2253-24,BSNTN2253-24,r_1.5_s_100,477,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2191-24_r_1.5_s_100_BSNTN2191-24,BSNTN2191-24,r_1.5_s_100,7407247,522,90,1533,0.0,76.0,30.91780821917808,30.0,522,516,0,4,2,0,98.43,31.41,76.0,2.0
BSNTN2207-24_r_1.5_s_100_BSNTN2207-24,BSNTN2207-24,r_1.5_s_100,864,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2189-24_r_1_s_50_BSNTN2189-24,BSNTN2189-24,r_1_s_50,3091883,16,4,1569,0.0,4.0,0.48565965583174,0.0,16,8,6,2,0,0,19.5,2.49,4.0,2.0
BSNTN2228-24_r_1_s_50_BSNTN2228-24,BSNTN2228-24,r_1_s_50,483,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2199-24_r_1.3_s_100_BSNTN2199-24,BSNTN2199-24,r_1.3_s_100,538,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2248-24_r_1.5_s_100_BSNTN2248-24,BSNTN2248-24,r_1.5_s_100,448,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2219-24_r_1.3_s_100_BSNTN2219-24,BSNTN2219-24,r_1.3_s_100,785,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2187-24_r_1.5_s_100_BSNTN2187-24,BSNTN2187-24,r_1.5_s_100,367,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2262-24_r_1_s_100_BSNTN2262-24,BSNTN2262-24,r_1_s_100,772,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2208-24_r_1.3_s_100_BSNTN2208-24,BSNTN2208-24,r_1.3_s_100,16242103,38,17,1569,0.0,8.0,2.0726577437858507,2.0,38,34,0,4,0,0,56.98,3.64,8.0,2.0
BSNTN2249-24_r_1.3_s_50_BSNTN2249-24,BSNTN2249-24,r_1.3_s_50,13942875,153,722,1569,0.0,18.0,6.141491395793499,6.0,153,135,0,18,0,0,85.28,7.2,18.0,2.0
BSNTN2253-24_r_1_s_100_BSNTN2253-24,BSNTN2253-24,r_1_s_100,477,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2219-24_r_1_s_100_BSNTN2219-24,BSNTN2219-24,r_1_s_100,785,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2206-24_r_1.3_s_50_BSNTN2206-24,BSNTN2206-24,r_1.3_s_50,17459886,291,1070,1533,0.0,46.0,9.58904109589041,8.0,291,258,6,13,14,0,90.22,10.63,46.0,1.0
BSNTN2243-24_r_1.5_s_100_BSNTN2243-24,BSNTN2243-24,r_1.5_s_100,8986785,206,81,1533,0.0,29.0,13.469667318982388,14.0,206,204,0,0,2,0,99.02,13.6,29.0,1.0
BSNTN2202-24_r_1_s_50_BSNTN2202-24,BSNTN2202-24,r_1_s_50,17022065,835,1456,1569,0.0,106.0,36.393881453154876,30.0,835,771,0,34,30,0,95.6,38.07,106.0,1.0
BSNTN2257-24_r_1_s_50_BSNTN2257-24,BSNTN2257-24,r_1_s_50,14619359,3307,1009,1536,16.0,397.0,165.119140625,160.0,3307,3154,0,66,87,0,100.0,165.12,397.0,16.0
BSNTN2194-24_r_1.5_s_50_BSNTN2194-24,BSNTN2194-24,r_1.5_s_50,10286547,620,683,1533,0.0,71.0,24.53033268101761,24.0,620,596,0,17,7,0,98.24,24.97,71.0,1.0
BSNTN2192-24_r_1.3_s_50_BSNTN2192-24,BSNTN2192-24,r_1.3_s_50,4250052,12,24,1533,0.0,6.0,0.4383561643835616,0.0,12,12,0,0,0,0,16.24,2.7,6.0,2.0
BSNTN2270-24_r_1.3_s_50_BSNTN2270-24,BSNTN2270-24,r_1.3_s_50,14495898,99,642,1569,0.0,15.0,2.9904397705544934,2.0,99,80,0,14,5,0,60.04,4.98,15.0,2.0
BSNTN2280-24_r_1_s_50_BSNTN2280-24,BSNTN2280-24,r_1_s_50,16218608,1025,1152,1569,0.0,119.0,46.912045889101336,45.0,1025,944,0,61,20,0,95.22,49.27,119.0,1.0
BSNTN2263-24_r_1.3_s_50_BSNTN2263-24,BSNTN2263-24,r_1.3_s_50,413,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2237-24_r_1.5_s_50_BSNTN2237-24,BSNTN2237-24,r_1.5_s_50,225,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2201-24_r_1_s_50_BSNTN2201-24,BSNTN2201-24,r_1_s_50,7409346,137,130,1569,0.0,22.0,5.60038240917782,4.0,137,80,8,43,6,0,69.79,8.02,22.0,1.0
BSNTN2271-24_r_1.3_s_50_BSNTN2271-24,BSNTN2271-24,r_1.3_s_50,5280865,8,34,1569,0.0,8.0,0.2982791586998088,0.0,8,4,2,1,1,0,7.27,4.11,8.0,2.0
BSNTN2272-24_r_1.5_s_100_BSNTN2272-24,BSNTN2272-24,r_1.5_s_100,5310131,2,16,1569,0.0,2.0,0.17973231357552583,0.0,2,0,2,0,0,0,10.71,1.68,2.0,1.0
